"Lon","Lat"
7429550.53524032,5551622.27946168
7424261.73964221,5548389.43340684
7424784.95949549,5548623.51328169
7431143.47716332,5550106.77874618
7424216.12526821,5549147.00127095
7424438.26326274,5548425.0188565
7423495.27152916,5547690.56895422
7423754.44075001,5548379.19830501
7424939.10228943,5548234.7015432
7429187.60965331,5551014.47532929
7423757.15445388,5547698.02565745
7431401.1056399,5544940.8246664
7423812.77279387,5545339.78456389
7425634.77821636,5539717.96924406
7420612.50860431,5543319.56524481
7424229.73382545,5548316.69917515
7424318.28103198,5547984.96724434
7423476.80076971,5546194.70859573
7423441.34673506,5548037.25898927
7424167.75991425,5547428.05878377
7424138.86185658,5547817.02106702
7430794.58101224,5549461.93066502
7429722.16481933,5549957.45420287
7424223.84288929,5547879.80119967
7424318.28103198,5547984.96724434
7423952.30142385,5545867.89039458
7425190.80958858,5546647.86880756
7425190.53075571,5547069.04527706
7424550.25886961,5546477.26042524
7430064.65175479,5551147.90329717
7427323.36425103,5551211.28780135
7423243.20906896,5548292.86296491
7424279.37529904,5548433.52539439
7422964.28074502,5546012.83294964
7426244.68160931,5544608.12942217
7424380.05456971,5546520.40550787
7424775.32871329,5543858.21949799
7429909.42991422,5550074.66926925
7423946.88782682,5547540.97735968
7422972.12006961,5546009.51528037
7424445.21231722,5548442.61018378
7424190.68536975,5548117.99576777
7427357.29166971,5551190.47629364
7423826.68503004,5547625.18473547
7425247.25932961,5543719.47900151
7424342.42895353,5546570.04879955
7425548.13952028,5541673.09986722
7424633.4907792,5546040.05502933
7423979.57500536,5548421.59364497
7427917.50469317,5544843.0459172
7423163.60466327,5545585.48961183
7428682.8498618,5549762.83527483
7424154.15636339,5548309.82328112
7423982.85251643,5547778.85522637
7422408.15507283,5550591.28938995
7423460.32540393,5541901.86493128
7423806.1722706,5546912.80043121
7424626.61006828,5547833.26146082
7431583.86363866,5548328.97846178
7422819.54062701,5543078.89494553
7421735.41735237,5548936.03077074
7425433.92058562,5545815.2343958
7424083.33822059,5547527.58164209
7421051.67103351,5549066.47999201
7431587.54996908,5548332.64441151
7420871.13590145,5549831.43000991
7428025.22201598,5544692.24843414
7424391.42625449,5546479.1871356
7424829.91518378,5548746.6686047
7423028.61001043,5550761.63681935
7423737.53964535,5547916.5844062
7424229.73452559,5548316.69805283
7425851.02019451,5550854.85657464
7424471.2490076,5546961.55851471
7428715.08165761,5549847.68558366
7424973.9710998,5546654.68871284
7424004.61591589,5548212.09157994
7424208.21664213,5547688.11124296
7424277.66229885,5548122.79306681
7423263.60700713,5550933.0184028
7425039.04645505,5548637.21496071
7423885.67201055,5547557.66078397
7423856.19512431,5547577.10462962
7423929.1129064,5547502.78524867
7424849.45419687,5548525.0075684
7423457.75205173,5547865.03992722
7423875.31375483,5547563.35128745
7424055.99714491,5547523.13959908
7428917.6437844,5549810.21970589
7426768.89297108,5549201.3199062
7425851.02019451,5550854.85657464
7427373.74820923,5545105.07417993
7427367.63706311,5543010.39197558
7432123.19331883,5548535.76564612
7424835.73961918,5548455.90969013
7424775.32871329,5543858.21949799
7425912.02491117,5547290.75940281
7424812.16433448,5546141.93774846
7431165.44212713,5549687.2941655
7424299.74449053,5546752.16564707
7423871.51383489,5547517.1948102
7422854.51503236,5548492.42110395
7423704.25349998,5548148.24784146
7424753.33284974,5547510.65241524
7427110.79539438,5543049.60528169
7423942.38919581,5548236.96401073
7422779.44039883,5548794.80559812
7424835.73961918,5548455.90969013
7427266.23062505,5548527.20024899
7424277.75820199,5546694.89307726
7423453.98877932,5548585.81960279
7424733.24048848,5550787.98517594
7424196.11991459,5540047.5059155
7426842.57615326,5550838.58767745
7424974.59268198,5548401.59485409
7423715.1300415,5548190.03836335
7424607.73961033,5546256.44168058
7424454.98576533,5545587.29634143
7424450.05502413,5551088.10461854
7423353.45744283,5548518.35652263
7424743.39402978,5546076.01553556
7421043.74863174,5549028.58538722
7423376.41022364,5548088.24504482
7423946.27891489,5547128.82461631
7423958.44202146,5547426.7913486
7430242.91685906,5549783.24484147
7425490.45041985,5547246.76350519
7430794.58101224,5549461.93066502
7431637.29879266,5549614.22376917
7424479.59419485,5546138.37685797
7420536.30771596,5542687.48495431
7424556.24917525,5546497.48511777
7424512.92442279,5548377.5216458
7424103.59311084,5547710.83588351
7423958.04971834,5547514.72940587
7423885.67201055,5547557.66078397
7423928.30143984,5548046.17263049
7421026.63128588,5548954.05980747
7423756.00087476,5548010.40551118
7424133.79356182,5547292.92683338
7428427.9953149,5549991.67574391
7423399.04071292,5546205.68572319
7423756.47662998,5548020.67405746
7424124.49093714,5546534.6149495
7424363.16702027,5548427.42964158
7429745.27275044,5551990.34510698
7424623.20509238,5547858.27291529
7431926.01357759,5549175.24386348
7424343.77903194,5547973.95749758
7424952.63728163,5544310.97950101
7424843.70587017,5543844.70514627
7424074.50444521,5546894.40283852
7424265.85533141,5548098.68526916
7423938.73494903,5548529.74537203
7426784.38043737,5543102.00640565
7424048.64572241,5547773.98393026
7424123.62811696,5548560.43692449
7421666.72191854,5547433.24760843
7424563.91891863,5546365.39154025
7427560.88966319,5551467.62275624
7423220.31007538,5548006.7765425
7424540.63776436,5545760.05681417
7427265.36167405,5548623.35622429
7422214.20194559,5548922.37069521
7424592.90475554,5542786.55505852
7424530.96489887,5548088.04482197
7424541.72032981,5546802.44503391
7429990.20030717,5549437.01540409
7422396.353787,5539577.38545669
7423946.27891489,5547128.82461631
7423925.93548627,5547549.63498691
7433106.94610009,5551404.64831069
7420325.54980802,5542478.20959848
7424623.1249406,5544222.86080252
7420463.77983004,5542418.23154559
7423028.29087741,5547312.38708017
7429025.13446795,5542874.34067902
7423961.42559428,5547227.38553398
7422875.290632,5545975.03432958
7424123.0112795,5547987.49649526
7428534.9501129,5550749.46034362
7430052.06802577,5550080.21724927
7423978.05846673,5547033.16545624
7424215.97831959,5548190.47559018
7423178.52123516,5548247.19376828
7424083.33822059,5547527.58164209
7432510.8583687,5550962.78364707
7426572.16029001,5550172.98490286
7423806.1722706,5546912.80043121
7424575.32433168,5544204.6418916
7423497.25239705,5548035.98972721
7423932.62081855,5545716.965307
7425574.36976163,5546537.49159821
7424216.12526821,5549147.00127095
7424102.10530574,5545270.02330981
7424284.19366558,5549465.61997504
7424394.57904542,5546799.18564697
7423630.38477929,5546865.91536761
7422734.27235045,5548077.0200016
7424784.95949549,5548623.51328169
7431172.37365848,5550342.55336476
7423436.06830672,5547169.0258834
7424231.77988852,5548380.91841578
7428207.140281,5551603.74568865
7429621.8438683,5551557.94031165
7423806.1722706,5546912.80043121
7425514.43740643,5549529.35331432
7423737.29347581,5548125.19476474
7423665.51285186,5547530.85695678
7423708.85620216,5547300.97128364
7424933.21957268,5547243.92428836
7422952.79438495,5549435.61416395
7422267.04168639,5538768.38090669
7423780.2244573,5548005.7252484
7433819.30823255,5551939.97338474
7414784.01528529,5542894.12667522
7425778.13666598,5545175.18858039
7423441.03362662,5547824.19115451
7431587.54996908,5548332.64441151
7424240.80273988,5548151.45554574
7422854.89692105,5549006.12126244
7419610.05355862,5549704.86756687
7424077.17002404,5547896.50008488
7422929.80661355,5545480.68521884
7424284.19366558,5549465.61997504
7423118.32590801,5545548.06527106
7426580.01280577,5542057.74541619
7422972.82997427,5542750.42521083
7422110.67909673,5548517.02016859
7427087.44324523,5549825.94219348
7421169.94346584,5550066.97390792
7424056.46466995,5547889.88370661
7423953.12981161,5547563.15013629
7424541.72032981,5546802.44503391
7423453.19559979,5550852.69408714
7424288.19315664,5546703.23308444
7426464.26351094,5542157.96199871
7423997.61417674,5548160.77775729
7423793.35687991,5547674.70880392
7432546.17657619,5551512.72137002
7423868.14452649,5547934.42819583
7427675.9994143,5551033.26572526
7423607.10801924,5547160.47075888
7423806.1722706,5546912.80043121
7425479.20741425,5546522.11538896
7427423.5701436,5548289.43150558
7428674.57395235,5551360.95544137
7423483.65239563,5550850.89302118
7422145.41213582,5544965.39626688
7426665.30203125,5547347.53941756
7424705.4750671,5546733.15516486
7424056.46466995,5547889.88370661
